,Id,t (Myr),x (pc),y (pc),z (pc)
1071,3,8.9,-8270.096698440919,-1986.5557331139605,36.280095593759434
1072,4,8.9,-8242.129279618031,-1978.1266416428725,34.8959797637408
1073,5,8.9,-8261.816023022631,-1949.9513609007727,-0.04644714229507151
1074,6,8.9,-8253.011722574778,-1973.900277115125,34.216388367179434
1075,7,8.9,-8265.66744745278,-1990.1427843698675,14.730552053950412
1076,8,8.9,-8212.088339558797,-1979.7635267671283,17.06854587113236
1077,9,8.9,-8240.315060237534,-1967.4657491317032,52.39698212495351
1078,10,8.9,-8258.489853350693,-2014.9010723558222,40.89123570217583
1079,11,8.9,-8227.649331762166,-1980.7729874625984,26.634338765840386
1080,0,9.0,-8239.40403103819,-1998.718428893382,25.97881562791824
1081,1,9.0,-8212.817997777087,-2006.5875978324875,36.73450433633715
1082,2,9.0,-8252.916181202387,-1994.6310921218576,15.82667519268458
1083,3,9.0,-8270.824825240697,-2008.3655682191156,35.9369634923161
1084,4,9.0,-8242.730615964778,-1999.7277340202268,34.545030319576206
1085,5,9.0,-8262.96565201488,-1971.598711214416,-0.19059944940652762
1086,6,9.0,-8253.76997524887,-1995.4598417460334,34.06983055721841
1087,7,9.0,-8266.329048934296,-2011.470683520292,14.41568177953629
1088,8,9.0,-8212.488621092107,-2001.4681747292607,16.789062334680025
1089,9,9.0,-8241.33562270584,-1989.1941477573473,52.424638114890705
1090,10,9.0,-8258.999205188691,-2036.4998502946441,40.776962264962044
1091,11,9.0,-8228.383219708308,-2002.3710130291465,26.27667658879768
1092,0,9.1,-8240.029403342103,-2020.4772214129878,25.764631818838225
1093,1,9.1,-8213.244639968078,-2028.3529899722914,36.51213560243744
1094,2,9.1,-8253.609343241442,-2016.2413696615843,15.616473443233266
1095,3,9.1,-8271.552952040476,-2030.175403324271,35.593831390872765
1096,4,9.1,-8243.331952311524,-2021.328826397581,34.194080875411615
1097,5,9.1,-8264.115281007129,-1993.2460615280593,-0.3347517565179817
1098,6,9.1,-8254.528227922961,-2017.0194063769413,33.9232727472574
1099,7,9.1,-8266.99065041581,-2032.798582670716,14.100811505122174
1100,8,9.1,-8212.888902625415,-2023.172822691393,16.509578798227686
1101,9,9.1,-8242.356185174143,-2010.9225463829914,52.452294104827914
1102,10,9.1,-8259.508557026693,-2058.098628233466,40.66268882774826
1103,11,9.1,-8229.11710765445,-2023.9690385956947,25.91901441175498
1104,0,9.2,-8240.654775646015,-2042.236013932594,25.550448009758206
1105,1,9.2,-8213.67128215907,-2050.1183821120953,36.28976686853774
1106,2,9.2,-8254.302505280497,-2037.851647201311,15.406271693781958
1107,3,9.2,-8272.281078840255,-2051.9852384294254,35.250699289429434
1108,4,9.2,-8243.93328865827,-2042.9299187749352,33.84313143124702
1109,5,9.2,-8265.264909999378,-2014.8934118417026,-0.4789040636294358
1110,6,9.2,-8255.286480597055,-2038.5789710078493,33.77671493729638
1111,7,9.2,-8267.652251897325,-2054.1264818211403,13.785941230708058
1112,8,9.2,-8213.289184158724,-2044.8774706535255,16.230095261775347
1113,9,9.2,-8243.37674764245,-2032.6509450086355,52.47995009476512
1114,10,9.2,-8260.017908864691,-2079.697406172288,40.54841539053448
1115,11,9.2,-8229.850995600593,-2045.5670641622428,25.561352234712274
1116,0,9.3,-8241.280147949927,-2063.9948064522,25.336264200678187
1117,1,9.3,-8214.09792435006,-2071.883774251899,36.06739813463803
1118,2,9.3,-8254.99566731955,-2059.461924741038,15.196069944330645
1119,3,9.3,-8273.009205640035,-2073.7950735345808,34.90756718798609
1120,4,9.3,-8244.534625005017,-2064.5310111522895,33.49218198708243
1121,5,9.3,-8266.414538991628,-2036.5407621553459,-0.6230563707408899
1122,6,9.3,-8256.044733271148,-2060.1385356387573,33.630157127335366
1123,7,9.3,-8268.31385337884,-2075.4543809715647,13.471070956293941
1124,8,9.3,-8213.689465692032,-2066.582118615658,15.950611725323007
1125,9,9.3,-8244.397310110753,-2054.3793436342794,52.50760608470233
1126,10,9.3,-8260.527260702691,-2101.29618411111,40.4341419533207
1127,11,9.3,-8230.584883546735,-2067.165089728791,25.203690057669576
1128,0,9.4,-8241.90552025384,-2085.7535989718062,25.122080391598168
1129,1,9.4,-8214.524566541053,-2093.649166391703,35.845029400738326
1130,2,9.4,-8255.688829358607,-2081.0722022807645,14.985868194879332
1131,3,9.4,-8273.737332439814,-2095.604908639736,34.56443508654276
1132,4,9.4,-8245.135961351763,-2086.1321035296437,33.14123254291784
1133,5,9.4,-8267.564167983877,-2058.1881124689894,-0.767208677852346
1134,6,9.4,-8256.802985945242,-2081.6981002696652,33.48359931737435
1135,7,9.4,-8268.975454860354,-2096.782280121989,13.15620068187982
1136,8,9.4,-8214.08974722534,-2088.2867665777903,15.67112818887067
1137,9,9.4,-8245.417872579059,-2076.1077422599237,52.53526207463954
1138,10,9.4,-8261.03661254069,-2122.8949620499316,40.319868516106915
1139,11,9.4,-8231.318771492877,-2088.7631152953395,24.84602788062687
1140,0,9.5,-8242.530892557752,-2107.512391491412,24.90789658251815
1141,1,9.5,-8214.951208732045,-2115.4145585315073,35.62266066683862
1142,2,9.5,-8256.38199139766,-2102.6824798204916,14.775666445428019
