,Id,t (Myr),x (pc),y (pc),z (pc)
2746,2,9.8,-8279.697606890606,-2157.775207843004,17.01298737625409
2747,3,9.8,-8301.269544390803,-2192.8623144368908,21.701852114892745
2748,4,9.8,-8257.625898635975,-2166.319237843312,4.882254637528296
2749,5,9.8,-8283.24291893153,-2193.2275141798264,2.3876908568118864
2750,6,9.8,-8276.402993546266,-2199.035334195952,37.140065652377324
2751,7,9.8,-8286.090278425052,-2179.877436770554,33.622431781227554
2752,8,9.8,-8285.37962514699,-2132.3399932257744,63.916672151868056
2753,9,9.8,-8280.428987719028,-2162.078061932449,16.29258356643978
2754,10,9.8,-8278.120969546502,-2186.5867673520934,12.067524506106672
2755,11,9.8,-8270.191822993324,-2168.0982389722603,11.805230371412952
2756,12,9.8,-8288.695128746082,-2162.759647929796,30.753039747319175
2757,13,9.8,-8283.984783906537,-2194.1363059765595,-1.920833895522566
2758,14,9.8,-8256.189675134307,-2157.2815893935144,41.06164803195424
2759,15,9.8,-8283.483166718834,-2194.2136801425404,52.05216454898099
2760,16,9.8,-8293.948755703652,-2173.866423271433,38.28119349481217
2761,17,9.8,-8258.543086596177,-2190.2396012169834,26.350847372153247
2762,18,9.8,-8273.997839342092,-2196.560513950242,12.355312587390022
2763,19,9.8,-8281.38749762468,-2192.3767453285377,14.233266912478802
2764,20,9.8,-8316.134704349406,-2148.4777997111914,11.893621550613231
2765,21,9.8,-8318.312709249518,-2142.085876762398,13.953294671796295
2766,22,9.8,-8315.124263980755,-2181.732706854448,33.06939094147046
2767,23,9.8,-8272.823222307981,-2199.7287162743933,53.537257459640465
2768,24,9.8,-8327.915492643342,-2144.898527921655,40.64422454300909
2769,25,9.8,-8312.44318513268,-2146.9365518340933,17.141995885267807
2770,26,9.8,-8319.20402334845,-2149.3249010157438,14.894311868186856
2771,27,9.8,-8292.260621234736,-2191.453878284248,71.40870482378836
2772,0,9.9,-8316.553458043742,-2195.9971672969045,33.27039121877248
2773,1,9.9,-8298.42884670237,-2208.0826813090684,22.51194331202168
2774,2,9.9,-8279.821198945894,-2179.9868721637476,17.18143661811158
2775,3,9.9,-8301.266657524131,-2215.0208889458086,21.814362004100662
2776,4,9.9,-8257.628143287937,-2188.4949781309647,4.901601651665823
2777,5,9.9,-8283.271222008421,-2215.4140888166744,2.3876312917964326
2778,6,9.9,-8276.370159025377,-2221.3371486707156,37.4475516916135
2779,7,9.9,-8286.414607349427,-2201.96629752059,33.81398403519466
2780,8,9.9,-8284.83306526532,-2154.0782255470494,64.12478039708701
2781,9,9.9,-8280.762870058736,-2184.2141323185874,16.47552808127011
2782,10,9.9,-8278.318916306576,-2208.7682388155094,12.13409403691373
2783,11,9.9,-8270.348297121562,-2190.292360388463,11.888150346816815
2784,12,9.9,-8288.80268223726,-2184.9535939675443,30.998766084143945
2785,13,9.9,-8283.969904740952,-2216.3357183956223,-1.9276412821963786
2786,14,9.9,-8255.089800376743,-2179.1332399082266,41.22184869753854
2787,15,9.9,-8283.777869216156,-2216.382686324898,52.36929835488221
2788,16,9.9,-8294.217647922107,-2195.807362576604,38.410255110871226
2789,17,9.9,-8257.821705984281,-2212.4404506790956,26.458290803389154
2790,18,9.9,-8274.156352391044,-2218.7625947536453,12.411064034136444
2791,19,9.9,-8281.621223299057,-2214.5360678565107,14.309612730936566
2792,20,9.9,-8316.013350503355,-2170.602543918712,11.94411755915353
2793,21,9.9,-8318.213313762191,-2164.1455790767272,14.024965167406805
2794,22,9.9,-8315.071951853663,-2203.853872720447,33.24238172856413
2795,23,9.9,-8272.688002361867,-2221.9935217594284,53.84546630585535
2796,24,9.9,-8328.4336803254,-2166.653695282348,40.90220777347215
2797,25,9.9,-8312.2628179122,-2169.0504853065713,17.233367213317223
2798,26,9.9,-8319.091501801338,-2171.463921526976,14.963464158276144
2799,27,9.9,-8291.987359048608,-2213.9315463824846,72.02198025982077
2800,0,10.0,-8316.505807294237,-2218.1106046663554,33.43234581528376
2801,1,10.0,-8298.287753276805,-2230.2717531468397,22.57311871929447
2802,2,10.0,-8279.944791001186,-2202.1985364844913,17.349885859969067
2803,3,10.0,-8301.26377065746,-2237.179463454727,21.92687189330858
2804,4,10.0,-8257.630387939898,-2210.670718418618,4.920948665803351
2805,5,10.0,-8283.299525085311,-2237.600663453523,2.3875717267809784
2806,6,10.0,-8276.337324504488,-2243.6389631454786,37.75503773084968
2807,7,10.0,-8286.738936273801,-2224.055158270626,34.00553628916176
2808,8,10.0,-8284.286505383649,-2175.8164578683245,64.33288864230597
2809,9,10.0,-8281.096752398442,-2206.3502027047257,16.658472596100438
2810,10,10.0,-8278.51686306665,-2230.9497102789255,12.200663567720786
2811,11,10.0,-8270.5047712498,-2212.4864818046653,11.971070322220678
2812,12,10.0,-8288.910235728436,-2207.1475400052927,31.244492420968715
2813,13,10.0,-8283.955025575367,-2238.5351308146846,-1.9344486688701914
2814,14,10.0,-8253.98992561918,-2200.9848904229393,41.38204936312285
2815,15,10.0,-8284.07257171348,-2238.5516925072557,52.686432160783426
2816,16,10.0,-8294.486540140562,-2217.748301881775,38.53931672693027
2817,17,10.0,-8257.100325372385,-2234.641300141208,26.565734234625065
2818,18,10.0,-8274.314865439996,-2240.9646755570493,12.466815480882863
2819,19,10.0,-8281.854948973434,-2236.6953903844837,14.38595854939433
2820,20,10.0,-8315.891996657305,-2192.727288126232,11.994613567693827
2821,21,10.0,-8318.113918274865,-2186.2052813910564,14.096635663017315
2822,22,10.0,-8315.01963972657,-2225.975038586445,33.41537251565781
2823,23,10.0,-8272.552782415753,-2244.258327244463,54.15367515207024
2824,24,10.0,-8328.951868007456,-2188.4088626430407,41.16019100393521
2825,25,10.0,-8312.082450691718,-2191.164418779049,17.32473854136664
2826,26,10.0,-8318.97898025423,-2193.602942038208,15.032616448365438
2827,27,10.0,-8291.714096862479,-2236.409214480722,72.63525569585319
2828,0,10.1,-8316.458156544733,-2240.2240420358066,33.59430041179504
2829,1,10.1,-8298.146659851238,-2252.460824984611,22.634294126567266
